uid,mtime,uname,vipType,level,sex,sign
700541283,1634787826,喀布尔无影脚,0,4,保密,我们都应当，越战越顽强。
618592212,1634789966,踏风酒仙,0,4,保密,
166659115,1634757431,二狗RG,2,5,保密,
272083666,1634786143,龙nv,1,5,保密,
524578524,1634792223,快去学习-_-_-,1,3,保密,
250429713,1634753946,zqeep,0,3,保密,
2026044968,1634790254,bili_35441507161,1,0,保密,
286538992,1634757062,七里sky,1,4,保密,B站资深新人
502330209,1634781102,bili_69093612399,0,2,保密,
342629172,1634792153,不知道iahiahi,1,5,保密,hhhhhhhhhhhhhhhhhhhhhhh
1696313722,1634760004,bili_88606744220,0,0,保密,
33950771,1634789905,你好呀123456789,2,5,保密,这个人不神秘，但依旧什么都没有写( •̀∀•́ )
31166922,1634794551,物语wuwu,0,5,保密,
243406126,1634788709,98076mm,0,0,保密,
1537911245,1634758068,bili_12054815334,0,1,保密,
396999484,1634783451,14625913850_bili,1,0,保密,
1492409087,1634798656,天道机甲神话,0,2,保密,
404209067,1634803011,浅草寺阿来,1,4,保密,
541762033,1634796644,我淦取名字怎么那么难,1,4,保密,
335687465,1634781234,老翔驾到,1,5,男,每个资本家都拥有一根属于自己的路灯
1863777949,1634791455,bili_41880712727,0,0,保密,
1198703064,1634756078,bili_22457427962,0,1,保密,
11294230,1634752401,enajoyaing,1,6,保密,
429211829,1634753482,魔鬼陈宫,2,5,保密,
238304242,1634753853,没鼻子的阿秋,1,3,保密,
695723084,1634752360,1种相思2处闲愁,0,3,保密,
518394843,1634749373,SPRinG的小号,0,1,保密,
516071208,1634748954,荷花-淀粉酶,1,5,保密,
37465414,1634749136,蔚蓝Zz,1,5,保密,
473810886,1634750925,bili_58811818243,0,2,保密,
260212322,1634750489,行进的地瓜,2,5,保密,
230195333,1634750595,nbcs_m,2,5,保密,
12704813,1634744679,AcFuh,2,6,保密,
362848516,1634748421,呼噜呼噜噜呼噜噜噜,0,5,保密,
341683140,1634748838,雷雷雷雷lei,1,5,女,
248217817,1634747380,Lzones,2,5,保密,Calm down
319764456,1634746598,我该取啥昵称,1,3,保密,
26692507,1634747173,懒_癌_晚期,2,5,保密,
385088934,1634744752,晨雨豆包,1,3,保密,
226969570,1634747016,Twilight1121_,0,4,保密,
8671857,1634743174,喵达子,2,6,男,
477125671,1634739763,我的原号没了,1,4,保密,
485912741,1634742062,人间_富贵花_,0,3,保密,
491538268,1634740261,我非我不可,0,2,保密,
26269787,1634743881,高三那年,2,5,保密,满都刻塞 
5810156,1634744476,砂糖勇者,0,5,男,
1182645959,1634740663,bili_58205227690,0,0,保密,
1798211565,1634746536,速度快否,0,3,保密,
400314347,1634740539,B战纠察队队长,0,5,保密,
120331052,1634743101,看片的稻草人,2,5,保密,
352876889,1634744501,永远的零dubudubu,1,3,男,
16318835,1634742410,桐生我梦,2,6,保密,吃瘪、胜利，轮回不止。三把吃瘪一把胜利。
697646041,1634741487,bili_80693262484,1,1,保密,
288994172,1634736995,cacidanny,1,2,保密,
518232870,1634739011,哈喽_我是Dora,0,4,女,心怀美好，向阳而生 ，让灵魂充满幸福细胞 。
1143907783,1634739758,ffllxxx,0,2,保密,
1952915007,1634739893,ffchdb,0,2,保密,
434742418,1634747017,那些年我变成了光,1,4,保密,
2063969655,1634746537,树寅丸,0,2,保密,
510026359,1634735959,北巽北齐,1,3,保密,逃离地心引力
700839168,1634737988,一镧,1,3,保密,
154296633,1634740125,EVNSR,0,5,保密,
22213605,1634739158,911奶先生,2,5,保密,来自深渊真tm好看
381509544,1634739611,43150125499_bili,0,3,保密,
477243795,1634738159,bili_82412775494,0,0,保密,
486645964,1634742640,熊貓的拇指,0,4,保密,每个人只能陪你走一段路
484010483,1634736739,尘世负灰,1,5,保密,
1680784086,1634739464,之为111,0,2,保密,
268032908,1634732066,被海推上岸的波涛,1,5,保密,
167975151,1634736189,空战小兵,1,6,男,
355336177,1634748701,临渊逢歌,0,4,保密,往昔似夜空星梦，忆之，泪落
627654467,1634735527,艾可曦葵,1,4,保密,
1144511478,1634730191,眰恦5,0,3,保密,
65550144,1634733828,白夜行迷,1,5,保密,莫名其妙就到了四级？！
411203706,1634735168,二次元-闫酱,2,5,保密,
10253639,1634730907,Footballteam,2,5,保密,
72844754,1634739461,supperlink,2,5,保密,
25495235,1634738007,牙签撞地球,2,5,男,愿我出走半生，归来仍是少年
478479318,1634740780,春天花花cn,0,0,保密,
156922256,1634739668,jyc嘟嘟,1,4,保密,
383010092,1634736843,暗夜使者i,1,5,保密,这个人懒死了，什么也没写(。•ˇˍˇ•。)
27673303,1634736215,星海溪流夜未央,2,5,保密,我走在孤独的自由之路上，没有遇见一片宽容的海
183599849,1634732233,晚上睡不着白天不想睡,1,5,保密,天命之谓性，率性之谓道，修道之谓教。
123668452,1634731026,超凡于尘,2,5,保密,
28565319,1634738562,ksn13,0,4,保密,
526087564,1634728746,桫椤拉拉,0,3,保密,
257135111,1634728916,笔名睡熊猛醒,1,2,保密,开始写自己想写的第一本小说啦！欢迎催更！ 《下任影流之主重生斗罗大陆》笔名:睡熊猛醒             岂能尽如人意？但求无愧我心。 
268455141,1634729477,鄂YQ1991,2,4,保密,
644855796,1634729946,丶咿呀咦哟喂v,0,2,保密,
28630510,1634732147,令狐小早,1,2,保密,
382867322,1634732330,银風者,0,3,保密,
267686841,1634730534,威威倾城一笑,1,4,保密,
565237556,1634733218,小倪XUAN,0,2,保密,
13007222,1634731000,无良的黄瓜,1,5,保密,
1516055204,1634732417,旋风猫猫锤,0,2,保密,
356538030,1634738559,跳叔,1,4,保密,
11263268,1634732491,清梦君217,0,3,男,相逢在歧路，敢问尔芳名
1510718105,1634730182,莉莉马颗粒,0,2,女,我们摆脱桎梏，成为真正的自己
362781641,1634730009,一只会魔法的桃子,1,4,保密,
1247161393,1634741405,bili_39227819237,0,0,保密,
347440606,1634742900,无限漏刀流ADC,2,4,保密,
64805110,1634729634,今天开始做女王,1,5,保密,
96622719,1634735174,蒸氚鸡,1,5,保密,
378797115,1634774934,69220060145_bili,0,0,保密,
1688021222,1634796647,血濏,0,2,保密,
686903967,1634742860,晴소연,1,4,保密,Follow my heart！
18041640,1634798933,87150147,0,0,保密,
237693635,1634784812,xggxds,0,0,保密,
19302348,1634731795,汽水味夏天,1,5,女,
3518146,1634787632,木拓mitsui,2,5,保密,
241876138,1634802458,什么时候才能6级-,1,5,男,
10045725,1634802743,差不多先生HE,2,4,保密,
1778770635,1634777701,bili16703488019,0,2,保密,
102805030,1634800072,再不睡觉拧断头,1,4,保密,
472254318,1634782263,bili_32191743738,1,0,保密,
5284352,1634784103,毛线团仔,2,5,保密,
31082305,1634734684,小小小烂仔,1,5,男,
170198145,1634728350,枉叹苍生,2,5,保密,
296973979,1634727398,Marcusis,0,0,保密,
190730289,1634730583,蒙古之打野,1,5,保密,
19452253,1634727001,胡萝卜皮儿,1,6,保密,
1204904699,1634727574,bili_34631040776,0,0,保密,
550701489,1634728028,18510406113,2,3,保密,
1848687318,1634727302,bili_14414955967,1,0,保密,
351995610,1634728473,bilili小猫猫,1,4,保密,
474138340,1634726857,手刀叶,0,3,保密,
19138706,1634730709,lsqco,0,5,保密,????
149971391,1634734059,仙境传说素十香,1,5,保密,
33160137,1634724846,俞山秀,0,4,保密,
660696917,1634726839,yen_599,0,0,保密,
1895386475,1634726432,白嫖升级中,1,3,保密,这个人很神秘，什么都没有写
285534480,1634726235,builibiuli,2,5,保密,
41381612,1634726012,晨晓黎明,2,5,保密,这个人懒死了，什么都没有写(･_･`) ，才怪
494473607,1634727901,清欢浦上-再无清欢,1,2,保密,
11203492,1634715376,子桢Tz,1,5,保密,1
45022129,1634724394,海神方阵,1,5,保密,初来乍到，请多指教。
271320105,1634716247,史迪比icQ,1,5,保密,
356031002,1634724207,云茹的林檎,1,5,保密,优秀是一种习惯。
11872266,1634723078,ichbinvsieben,1,5,保密,
82643618,1634724825,兔辰辰,0,5,保密,
62851767,1634723393,琳林淋霖啉,2,5,保密,
355668071,1634715653,臻錻戳,0,4,男,我们都有光明的未来。
150291312,1634723209,子非余岂知余之乐,2,5,保密,寡言少语可以遮丑
51559724,1634724407,蓟门燕树,1,3,保密,
248007961,1634715980,樂儿1,0,0,保密,
1463791751,1634723064,bili_64629614850,1,0,保密,
378357237,1634716036,夜礼服甲烷,2,5,保密,
282918210,1634719813,结城千纱奈,2,4,保密,
73538933,1634717474,肖战又双叒叕糊了,1,5,保密,
31958347,1634716700,时雨沐恩,2,5,保密,
361742059,1634718004,代号零零發,1,4,保密,集中一点，登峰造极
76845805,1634715858,觉小锟,2,5,保密,
508576639,1634719430,午后的风lazy,0,2,保密,
35356695,1634720473,CDORK7,0,5,保密,
1524883325,1634718345,憨批少年洋洋,1,2,保密,
480323598,1634719430,水WLY,1,4,保密,
353776785,1634718643,2018詹皇湖人队总冠军,0,4,保密,
17155360,1634716138,学宝霸,0,3,保密,
690774904,1634719966,bili_31918265587,1,4,保密,
146060188,1634718553,LelectLee,1,4,保密,成为一个有趣、温柔、积极的人。
1614884959,1634724450,五帘,0,3,保密,
287940703,1634722972,萌之上黑仪,2,5,保密,
1130699445,1634719502,心理医生男,0,2,保密,
66598718,1634722503,从不早起的,1,5,保密,这个人懒死了，什么都没有写
666986939,1634721826,翔阳的藤真健司,0,4,保密,
38126778,1634722262,半醒残梦,2,5,保密,B站萌新一枚。。。
739330,1634723327,银特拉酱,2,5,保密,
130195370,1634720465,谁动了我的辣条啊,2,4,保密,
417467384,1634716199,零分的阅读理解,2,4,保密,一个兴趣使然的up主
10424643,1634719975,提瓦特・金色传说,2,6,保密,咸鱼白嫖主
1240738002,1634748289,烟雨阁王,0,2,保密,
19053278,1634720048,拂晓之毅,0,5,保密,
688388255,1634745112,bron-king,1,2,保密,
479389150,1634746525,深空_靓仔,0,3,保密,一个靓仔
23992457,1634746149,Diego哒哒哒,1,5,保密,
